Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,275.6515967845917,0.12451004236936569,0.3425345718860626,0.09766700863838196,0.7221633195877075,34.35187554359436
1,195.23467333614826,0.1780734807252884,0.44458597898483276,0.13875927031040192,0.8176034092903137,34.759496450424194
2,177.6825633496046,0.22589683532714844,0.5187865495681763,0.17348884046077728,0.8738070130348206,34.96678686141968
3,166.38951276242733,0.2575376033782959,0.5657490491867065,0.20249204337596893,0.9013785719871521,34.82230305671692
4,153.11964835226536,0.2734842002391815,0.5939902663230896,0.2200424075126648,0.9162248373031616,34.695597410202026
5,144.32619254291058,0.2839752435684204,0.6094931960105896,0.22921526432037354,0.9278897047042847,34.492225885391235
6,137.33157780766487,0.2901639938354492,0.6160145401954651,0.2353128343820572,0.9300106167793274,33.96631836891174
7,130.78216210007668,0.2960317134857178,0.6194263100624084,0.2403499186038971,0.9300106167793274,34.74539875984192
8,124.9178328961134,0.3006477653980255,0.6262400150299072,0.24379640817642212,0.9300106167793274,33.837422609329224
9,119.31374583393335,0.3057304918766022,0.6332181692123413,0.24650052189826965,0.9374337196350098,34.167680978775024
10,115.86969186365604,0.30857035517692566,0.6336056590080261,0.24909861385822296,0.9363732933998108,34.37837076187134
11,111.08328612148762,0.3079591989517212,0.6344357132911682,0.25084835290908813,0.9300106167793274,35.159082651138306
12,109.80825005471706,0.31222689151763916,0.6408971548080444,0.25233298540115356,0.9406150579452515,36.583088397979736
13,106.98151649534702,0.3175339996814728,0.6492559313774109,0.2557263970375061,0.9437963962554932,40.051825523376465
14,102.47928564995527,0.3198327422142029,0.649446964263916,0.2575291395187378,0.9395546317100525,39.53787541389465
15,99.62207411974669,0.3223341703414917,0.6501770615577698,0.25933191180229187,0.9437963962554932,37.860822439193726
16,99.17531579732895,0.32804131507873535,0.6548506617546082,0.2610286474227905,0.9469777345657349,37.420032262802124
17,95.00716730207205,0.32387208938598633,0.6576113104820251,0.2600742280483246,0.9459173083305359,36.9740891456604
18,93.79277297481894,0.3255212604999542,0.6577348709106445,0.2613997757434845,0.9459173083305359,37.148701906204224
19,91.44424638152122,0.32832181453704834,0.6601395606994629,0.26357367634773254,0.9416754841804504,36.72502088546753
20,89.97998283803463,0.3308202028274536,0.6593334674835205,0.2644750475883484,0.9522799849510193,36.82297372817993
21,87.92509892582893,0.32523608207702637,0.6615387201309204,0.26304349303245544,0.9512194991111755,37.353864431381226
22,86.24440991133451,0.3284619450569153,0.6636192202568054,0.26314952969551086,0.9512194991111755,35.79104733467102
23,87.20677556097507,0.3268051743507385,0.6631374359130859,0.2658006250858307,0.9448568224906921,36.470985651016235
24,84.75302728265524,0.32965418696403503,0.6593190431594849,0.26643693447113037,0.9459173083305359,36.37862777709961
25,82.19306307286024,0.33078038692474365,0.6617536544799805,0.26558855175971985,0.9427359700202942,36.57419800758362
