Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,52.64280651509762,0.24364367127418518,0.5511595606803894,0.18791092932224274,0.8939554691314697,10.533481121063232
1,35.69216346740723,0.26370739936828613,0.5801354050636292,0.2073170691728592,0.9194061756134033,10.126933097839355
2,30.263414978981018,0.2727202773094177,0.598231315612793,0.22359491884708405,0.9056203365325928,9.995245933532715
3,27.101617947220802,0.2916233241558075,0.6125504970550537,0.2308589518070221,0.9363732933998108,10.17078971862793
4,24.348872393369675,0.2926428020000458,0.6109122037887573,0.235312819480896,0.9310710430145264,10.358288764953613
5,22.370200507342815,0.29155102372169495,0.6228724718093872,0.2360551357269287,0.935312807559967,10.48398470878601
6,20.667590960860252,0.2997726500034332,0.6277446150779724,0.24151644110679626,0.9395546317100525,10.906824827194214
7,19.223463349044323,0.303343802690506,0.6254410147666931,0.24443264305591583,0.9448568224906921,10.670454740524292
8,17.44944492727518,0.3068615198135376,0.6389573216438293,0.24713681638240814,0.9374337196350098,10.632555961608887
9,16.40825567394495,0.30423638224601746,0.6320822834968567,0.24443267285823822,0.9395546317100525,10.669456958770752
10,15.65965874120593,0.30187439918518066,0.6327627897262573,0.24257689714431763,0.9490986466407776,10.72231674194336
11,14.645528730005026,0.3086203634738922,0.6307052373886108,0.2442205846309662,0.9490986466407776,10.844986200332642
12,13.650659892708063,0.3112472891807556,0.6282151341438293,0.24517497420310974,0.9522799849510193,11.331684350967407
13,12.835910685360432,0.3014466166496277,0.6153959035873413,0.24093319475650787,0.9363732933998108,11.328692197799683
14,12.542557150125504,0.2918848395347595,0.6162931323051453,0.2347826063632965,0.9310710430145264,10.624579191207886
15,11.561783537268639,0.2920215427875519,0.6127219200134277,0.23552492260932922,0.935312807559967,10.587678909301758
16,11.14554351568222,0.2888006269931793,0.610385537147522,0.2346765547990799,0.9331919550895691,10.76620078086853
17,10.82101209461689,0.2912411689758301,0.6181272268295288,0.2315482497215271,0.9384941458702087,10.950703620910645
