Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,107.7558206319809,0.023810816928744316,0.1588103175163269,0.044697776436805725,0.34888651967048645,9.407712697982788
1,92.93180283904076,0.06512267887592316,0.24718306958675385,0.06861082464456558,0.5514315962791443,9.704453229904175
2,74.23949527740479,0.08281555771827698,0.28750962018966675,0.08897136151790619,0.6150583028793335,11.903463363647461
3,70.86422184109688,0.09762591868638992,0.30737608671188354,0.10164368897676468,0.6606574654579163,12.821701765060425
4,67.343455940485,0.10861792415380478,0.326640784740448,0.10991515964269638,0.6998939514160156,12.099634170532227
5,63.92899751663208,0.1127922460436821,0.33658745884895325,0.11208908259868622,0.7104983925819397,12.270174264907837
6,61.84876525402069,0.12166406214237213,0.3499540686607361,0.11458113044500351,0.7359490990638733,12.126585483551025
7,59.8856800198555,0.12793521583080292,0.3609163165092468,0.11739130318164825,0.7433722019195557,12.185402631759644
8,58.28115525841713,0.13973231613636017,0.38083600997924805,0.12375397980213165,0.772004246711731,13.39417552947998
9,56.821434795856476,0.14715532958507538,0.3924197554588318,0.12757156789302826,0.7794273495674133,12.554417371749878
10,55.347666233778,0.15774229168891907,0.40424418449401855,0.13255567848682404,0.7900317907333374,12.241252422332764
11,54.09774121642113,0.1631384938955307,0.41539841890335083,0.13653233647346497,0.7942736148834229,12.048798084259033
12,53.31583946943283,0.17288437485694885,0.4310084283351898,0.13944858312606812,0.8101802468299866,12.143514394760132
13,52.79896283149719,0.1829102337360382,0.4421052634716034,0.1469777226448059,0.8091198205947876,13.612095832824707
14,51.47214061021805,0.18855778872966766,0.4499652087688446,0.15121950209140778,0.8207847476005554,14.034454107284546
15,50.85059043765068,0.1976369172334671,0.4576517343521118,0.15657475590705872,0.8282078504562378,14.618889331817627
16,49.81825476884842,0.2071893811225891,0.47190913558006287,0.1621951013803482,0.8419936299324036,14.4652841091156
17,47.48975142836571,0.2105635404586792,0.48186028003692627,0.16585364937782288,0.8451749682426453,14.806467294692993
18,47.288661509752274,0.21380284428596497,0.4880000352859497,0.169830322265625,0.8451749682426453,14.289744138717651
19,45.80090379714966,0.21557167172431946,0.49337881803512573,0.17147402465343475,0.8568398952484131,13.900859117507935
20,45.569775968790054,0.21996480226516724,0.4996289312839508,0.1743372082710266,0.8663839101791382,13.9147789478302
21,45.135789930820465,0.2240324169397354,0.5060041546821594,0.17635206878185272,0.8738070130348206,14.212977409362793
22,44.72422958910465,0.22675345838069916,0.5094184279441833,0.1794803887605667,0.8759278655052185,14.155071258544922
23,43.82711765170097,0.2303222119808197,0.5156450867652893,0.1819724291563034,0.8833510279655457,13.734090089797974
24,43.959540754556656,0.23336786031723022,0.5202473998069763,0.18478260934352875,0.8844114542007446,13.696360111236572
25,43.78011937439442,0.2373792976140976,0.5272071957588196,0.18610817193984985,0.8928950428962708,14.499049663543701
26,42.81368072330952,0.23990581929683685,0.5292054414749146,0.1883881390094757,0.8950158953666687,14.445519208908081
27,42.473903834819794,0.24412952363491058,0.5336023569107056,0.18976670503616333,0.8992576599121094,14.252143144607544
28,42.70993836224079,0.2465464323759079,0.5364375710487366,0.19188760221004486,0.8928950428962708,13.945691585540771
29,42.32229320704937,0.2468673586845398,0.542077898979187,0.1920996755361557,0.8992576599121094,14.406458616256714
30,42.088246032595634,0.2494874745607376,0.5470964908599854,0.1952279806137085,0.9024389982223511,14.97782278060913
31,41.73911760747433,0.25112318992614746,0.5501869916915894,0.19559915363788605,0.9024389982223511,13.890409708023071
32,41.30780839920044,0.25189071893692017,0.5533030033111572,0.19676566123962402,0.9056203365325928,14.009792566299438
33,41.347232669591904,0.25227275490760803,0.5586641430854797,0.19766703248023987,0.9109225869178772,13.70829439163208
34,40.585501581430435,0.2554013729095459,0.5623637437820435,0.19814421236515045,0.9130434989929199,14.198018312454224
35,40.61985321342945,0.25618189573287964,0.5637521743774414,0.199787899851799,0.9088016748428345,13.768168926239014
36,40.300961554050446,0.258109450340271,0.5696924328804016,0.2023329734802246,0.9172852635383606,13.559723854064941
37,39.98886276781559,0.2611570358276367,0.5704694390296936,0.20339341461658478,0.9204666018486023,13.388182401657104
38,39.746726259589195,0.26288315653800964,0.5712569952011108,0.2048250138759613,0.9194061756134033,13.65746521949768
39,39.501371800899506,0.2663075625896454,0.574885368347168,0.20832449197769165,0.923647940158844,14.085314750671387
40,39.50802679359913,0.26836100220680237,0.5780360102653503,0.20906682312488556,0.924708366394043,13.772157192230225
41,39.12327741086483,0.269942045211792,0.5764321088790894,0.21081654727458954,0.9257688522338867,13.664992809295654
42,38.70642866194248,0.2712354362010956,0.5792238712310791,0.21155886352062225,0.9257688522338867,13.871079683303833
43,38.775413289666176,0.27365925908088684,0.5819631814956665,0.21399788558483124,0.9268292784690857,14.446901082992554
44,38.7510200291872,0.2762839198112488,0.5855586528778076,0.2144220769405365,0.9257688522338867,14.259884595870972
45,37.83739997446537,0.27424052357673645,0.5900254249572754,0.2155885398387909,0.9289501309394836,13.653472900390625
46,37.921916753053665,0.2766777276992798,0.5911189317703247,0.2176033854484558,0.9300106167793274,13.353277206420898
47,37.616214603185654,0.27748310565948486,0.5925168991088867,0.21797455847263336,0.9289501309394836,14.476715803146362
48,37.444334268569946,0.27877694368362427,0.5945806503295898,0.21972429752349854,0.924708366394043,14.16610336303711
49,36.92051346600056,0.27966442704200745,0.5965731143951416,0.2206786870956421,0.9257688522338867,14.220959186553955
50,37.25279727578163,0.2806370258331299,0.597938060760498,0.22173911333084106,0.924708366394043,13.430072546005249
51,37.15361723303795,0.2815820574760437,0.5994985699653625,0.22253447771072388,0.9278897047042847,13.859923839569092
52,36.7502995878458,0.28360849618911743,0.6015313863754272,0.22470837831497192,0.9310710430145264,14.583984375
53,36.643419966101646,0.2841688394546509,0.6032741665840149,0.2257688194513321,0.9310710430145264,13.93172836303711
54,36.33985558152199,0.2859775424003601,0.6061513423919678,0.2270413637161255,0.9321314692497253,14.686689376831055
55,36.518525034189224,0.28588637709617615,0.6053385138511658,0.227094367146492,0.9310710430145264,14.006531476974487
56,36.24198181927204,0.2870987057685852,0.6076225638389587,0.22857898473739624,0.9321314692497253,14.810380458831787
57,36.38059388101101,0.28866010904312134,0.6085633635520935,0.22889713943004608,0.9321314692497253,13.728277683258057
58,35.871730640530586,0.2894855737686157,0.6088101267814636,0.23043479025363922,0.9331919550895691,14.400297164916992
59,35.4136518985033,0.29075536131858826,0.6105570197105408,0.2309119999408722,0.9363732933998108,15.182925462722778
60,35.48642221093178,0.29179030656814575,0.6105721592903137,0.23234358429908752,0.9363732933998108,15.583288192749023
61,35.19578282535076,0.29360857605934143,0.6117646098136902,0.2335100769996643,0.935312807559967,13.740005016326904
62,34.786154955625534,0.2929900586605072,0.6123104691505432,0.23435841500759125,0.9363732933998108,13.948995113372803
63,35.056357860565186,0.29445040225982666,0.6139236688613892,0.23531286418437958,0.9374337196350098,14.024483442306519
64,34.99565772712231,0.2952027916908264,0.6144781112670898,0.23579002916812897,0.9363732933998108,15.215295791625977
65,34.63047145307064,0.29450684785842896,0.6153632402420044,0.23499469459056854,0.9374337196350098,13.914776086807251
66,34.76009254157543,0.29533982276916504,0.6176888346672058,0.23626723885536194,0.9363732933998108,13.687533617019653
67,34.30176700651646,0.29489660263061523,0.6197917461395264,0.23658537864685059,0.9374337196350098,14.583985328674316
68,34.481944158673286,0.2954575717449188,0.6209641695022583,0.23674441874027252,0.9384941458702087,13.961648225784302
69,34.13778927922249,0.2960163950920105,0.6247950792312622,0.2372746616601944,0.9395546317100525,13.983566761016846
70,34.06067258119583,0.29517295956611633,0.6241827011108398,0.23738068342208862,0.9374337196350098,14.429397821426392
71,33.860255777835846,0.2959807217121124,0.6238856315612793,0.23743373155593872,0.9384941458702087,13.984590768814087
72,33.65472401678562,0.29654693603515625,0.6239345669746399,0.2386002093553543,0.935312807559967,14.18904185295105
73,33.635755732655525,0.2961397171020508,0.6245782375335693,0.2385471910238266,0.9374337196350098,14.957983493804932
74,33.54045683145523,0.29818645119667053,0.6266236305236816,0.2390774041414261,0.9384941458702087,14.81539273262024
75,33.337401658296585,0.29900068044662476,0.6276577115058899,0.23981973528862,0.9384941458702087,13.71032166481018
76,33.091058656573296,0.2991914451122284,0.6279876828193665,0.23939554393291473,0.9406150579452515,13.440045595169067
77,33.25415197014809,0.2991860806941986,0.6290570497512817,0.23981973528862,0.9395546317100525,14.664769172668457
78,32.924495190382004,0.29844415187835693,0.6277978420257568,0.24003180861473083,0.9374337196350098,14.196992874145508
79,33.163828164339066,0.29950055480003357,0.628683865070343,0.24029693007469177,0.9406150579452515,13.959653854370117
80,32.38152173161507,0.299377977848053,0.6297378540039062,0.24077410995960236,0.9395546317100525,14.033488750457764
81,32.72476910054684,0.29973503947257996,0.6305790543556213,0.24066807329654694,0.9406150579452515,14.709649085998535
82,32.64194057881832,0.30057331919670105,0.6322202682495117,0.241092249751091,0.9406150579452515,14.231931447982788
83,32.25884300470352,0.3008524477481842,0.6306565403938293,0.2410392165184021,0.9374337196350098,13.791106939315796
84,32.52361756563187,0.3009616732597351,0.6314800977706909,0.2418345957994461,0.9395546317100525,13.935718059539795
85,32.362426310777664,0.3015804588794708,0.6311839818954468,0.24215270578861237,0.9384941458702087,14.243894815444946
86,31.92689110338688,0.30146855115890503,0.6304053068161011,0.2418345808982849,0.9374337196350098,14.30173921585083
87,31.96768929064274,0.30139827728271484,0.6306721568107605,0.24146342277526855,0.9374337196350098,13.862913370132446
88,31.594904825091362,0.30147549510002136,0.6303049921989441,0.24141038954257965,0.9363732933998108,14.301740169525146
89,31.55538946390152,0.30444738268852234,0.6323140859603882,0.24337221682071686,0.9406150579452515,14.078338146209717
90,31.382366940379143,0.3038390576839447,0.6318308115005493,0.24316011369228363,0.9395546317100525,14.74555253982544
91,31.508642345666885,0.30411219596862793,0.6325262784957886,0.24321314692497253,0.9427359700202942,13.881863355636597
