Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,87.00241383910179,0.05038530379533768,0.27400195598602295,0.09819723665714264,0.49522799253463745,12.664327144622803
1,61.51553723216057,0.07018255442380905,0.32713747024536133,0.12672322988510132,0.5800636410713196,12.679576396942139
2,53.15955147147179,0.10542726516723633,0.4089639186859131,0.16203606128692627,0.7020148634910583,12.898051738739014
3,47.38482117652893,0.13506384193897247,0.48473021388053894,0.1952279955148697,0.7773064970970154,13.749274253845215
4,44.086363300681114,0.14522318542003632,0.5123764872550964,0.2124072164297104,0.8048780560493469,13.9362211227417
5,42.243752270936966,0.1529606729745865,0.5303835272789001,0.22534464299678802,0.81654292345047,13.477245330810547
6,40.91198469698429,0.15794596076011658,0.5468743443489075,0.23297984898090363,0.8133615851402283,12.945104837417603
7,39.70145361125469,0.16313862800598145,0.5596503615379333,0.24156945943832397,0.8313891887664795,12.847422122955322
8,38.64366216957569,0.17048266530036926,0.5760169625282288,0.25334039330482483,0.8419936299324036,12.669437646865845
9,37.4097206145525,0.17525513470172882,0.5845839381217957,0.26489925384521484,0.8504772186279297,12.815617322921753
10,36.71775949001312,0.17646397650241852,0.5878438353538513,0.2703075110912323,0.8504772186279297,12.818184614181519
11,35.86046625673771,0.18202334642410278,0.6013842225074768,0.2800636291503906,0.8610816597938538,12.716265439987183
12,34.75952985882759,0.18221953511238098,0.6051700711250305,0.2837751805782318,0.858960747718811,13.260318756103516
13,34.41818314790726,0.18698903918266296,0.6114375591278076,0.2889713644981384,0.8621420860290527,12.798057794570923
14,33.769675716757774,0.1869700700044632,0.6121743321418762,0.2905620336532593,0.858960747718811,13.238393783569336
15,32.77880023419857,0.18722055852413177,0.6162275075912476,0.2925768792629242,0.8642629981040955,14.075098276138306
16,32.033141776919365,0.18864668905735016,0.617325484752655,0.29236480593681335,0.8610816597938538,14.710961103439331
17,31.581065520644188,0.19269980490207672,0.6187720894813538,0.2958642840385437,0.858960747718811,12.846511602401733
18,31.177240625023842,0.19415795803070068,0.6207627654075623,0.2989395558834076,0.8610816597938538,12.820963621139526
19,30.6126276999712,0.19306832551956177,0.6249279975891113,0.2978791296482086,0.8632025718688965,12.729058027267456
20,30.261771246790886,0.19416452944278717,0.626041829586029,0.2970307469367981,0.8632025718688965,12.915691614151001
21,29.866889387369156,0.194624662399292,0.6298548579216003,0.2989395558834076,0.8674443364143372,12.755497694015503
22,29.371806740760803,0.1954832375049591,0.6335510015487671,0.2996818721294403,0.8674443364143372,12.971888065338135
23,28.85426014661789,0.1959812343120575,0.6339143514633179,0.3015906512737274,0.8706256747245789,12.60857605934143
24,28.18181736767292,0.1970844268798828,0.6315919160842896,0.30254507064819336,0.8695651888847351,13.451177597045898
25,28.02180004119873,0.19741708040237427,0.6324552893638611,0.3038175702095032,0.8674443364143372,12.628405809402466
26,27.58915638923645,0.20079076290130615,0.6358678936958313,0.3054082691669464,0.8738070130348206,13.050506591796875
27,27.20513492822647,0.20290936529636383,0.640953004360199,0.30742311477661133,0.8738070130348206,14.52788758277893
28,26.852184489369392,0.20370972156524658,0.6437708735466003,0.3091198205947876,0.8759278655052185,14.009226083755493
29,26.854883924126625,0.20234039425849915,0.6390215158462524,0.3077412545681,0.8738070130348206,14.000223636627197
30,26.80718170106411,0.20725972950458527,0.6428717374801636,0.31272533535957336,0.8822905421257019,13.745689868927002
31,26.429621413350105,0.20619413256645203,0.6423338651657104,0.3134676516056061,0.8791092038154602,13.627179622650146
32,25.537586256861687,0.20547592639923096,0.6424485445022583,0.31304341554641724,0.880169689655304,13.298758745193481
33,25.71782910078764,0.20450299978256226,0.6441224217414856,0.31399789452552795,0.880169689655304,12.985395431518555
34,25.270304046571255,0.20543867349624634,0.6479662656784058,0.31505829095840454,0.8812301158905029,14.556272506713867
35,25.21585901081562,0.20564639568328857,0.646513819694519,0.3148462176322937,0.8854718804359436,14.335827589035034
