Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,6.889426290988922,0.03215964511036873,0.16583652794361115,0.039413224905729294,0.4040296971797943,3.485936403274536
1,6.8259347677230835,0.034666236490011215,0.17190878093242645,0.04209967702627182,0.41887593269348145,3.419433116912842
2,6.716971457004547,0.03884609043598175,0.17928330600261688,0.04436197131872177,0.4390243887901306,3.528852701187134
3,6.463065087795258,0.047074247151613235,0.19500413537025452,0.050229769200086594,0.4814422130584717,3.4757022857666016
4,5.938118517398834,0.05998211354017258,0.21498556435108185,0.05705196410417557,0.52173912525177,3.426832437515259
5,5.187119692564011,0.09089675545692444,0.26117321848869324,0.06663132458925247,0.6394485831260681,3.4988913536071777
6,4.753508806228638,0.11953619122505188,0.2968040704727173,0.07150936871767044,0.738070011138916,3.4731743335723877
7,4.573671400547028,0.1377764791250229,0.3120519816875458,0.07730647176504135,0.7635206580162048,3.5346250534057617
8,4.408663988113403,0.14252138137817383,0.32894372940063477,0.08133617043495178,0.7900317907333374,3.67168927192688
9,4.280416905879974,0.15081492066383362,0.3358902633190155,0.08317427337169647,0.8006362915039062,3.661489486694336
10,4.127629369497299,0.15821285545825958,0.3447139859199524,0.08635561913251877,0.8006362915039062,3.5572125911712646
11,4.004512131214142,0.16662165522575378,0.35599246621131897,0.09112761169672012,0.8133615851402283,3.5646417140960693
12,3.8482062220573425,0.17519602179527283,0.36467865109443665,0.09490986168384552,0.8197242617607117,3.557953357696533
13,3.7335156202316284,0.18082046508789062,0.3707118332386017,0.09802050143480301,0.8207847476005554,3.6540513038635254
14,3.6181809306144714,0.1904846876859665,0.3808582127094269,0.10424178838729858,0.8292682766914368,3.725938081741333
15,3.540767788887024,0.19569766521453857,0.3839609920978546,0.10855428129434586,0.8303287625312805,3.683177947998047
16,3.450844883918762,0.2051045000553131,0.39338865876197815,0.11233651638031006,0.8366914391517639,3.6282777786254883
17,3.3985415995121,0.2158365100622177,0.4038422703742981,0.11781548708677292,0.847295880317688,3.799834966659546
18,3.329378694295883,0.22538180649280548,0.4193159341812134,0.12332981079816818,0.8579003214836121,3.759941577911377
19,3.287147670984268,0.2343950867652893,0.4318211078643799,0.1290915608406067,0.8759278655052185,3.6832478046417236
20,3.2540298402309418,0.24102802574634552,0.44154903292655945,0.13262636959552765,0.8812301158905029,3.6343507766723633
21,3.207868665456772,0.2531932592391968,0.45471253991127014,0.13845881819725037,0.8939554691314697,3.6894311904907227
22,3.151003360748291,0.2602481245994568,0.4610867500305176,0.14262990653514862,0.891834557056427,3.7757294178009033
23,3.1094897091388702,0.2703310549259186,0.47227373719215393,0.14743725955486298,0.9003181457519531,3.705779552459717
24,3.074356198310852,0.2707144320011139,0.4697313606739044,0.1470484435558319,0.8992576599121094,3.820324659347534
25,3.047584891319275,0.2740509510040283,0.48220327496528625,0.14994698762893677,0.9034994840621948,3.6709630489349365
26,2.9820712208747864,0.2848404049873352,0.4911309480667114,0.15549665689468384,0.9130434989929199,3.797271251678467
27,2.9608620703220367,0.2928715646266937,0.5007014274597168,0.15945564210414886,0.9151643514633179,3.7431979179382324
28,2.9321219623088837,0.29850301146507263,0.5054416656494141,0.1615411937236786,0.9183456897735596,3.7057511806488037
29,2.898389011621475,0.30527761578559875,0.5164203643798828,0.1659243404865265,0.9321314692497253,3.674170732498169
30,2.860821694135666,0.3126855194568634,0.5227787494659424,0.16967126727104187,0.9300106167793274,3.7090775966644287
31,2.816079407930374,0.31836819648742676,0.5353079438209534,0.17398375272750854,0.9331919550895691,3.751962900161743
32,2.7877477407455444,0.3194776177406311,0.5369060635566711,0.17401909828186035,0.9321314692497253,3.87469220161438
33,2.760408341884613,0.32286837697029114,0.5386790037155151,0.1781194657087326,0.935312807559967,3.6104769706726074
34,2.7223069965839386,0.33063504099845886,0.5505403280258179,0.17967480421066284,0.9406150579452515,3.698563814163208
35,2.701794296503067,0.33512213826179504,0.5567511320114136,0.1805938482284546,0.9406150579452515,3.7513325214385986
36,2.6649771630764008,0.33408311009407043,0.5546525716781616,0.18183104693889618,0.9406150579452515,3.76772403717041
37,2.6482967734336853,0.34116268157958984,0.5605872869491577,0.18550726771354675,0.9480381608009338,3.7776713371276855
38,2.6472227573394775,0.34120211005210876,0.5579329133033752,0.18593141436576843,0.9480381608009338,3.7426249980926514
39,2.5961886942386627,0.3442978858947754,0.5636541843414307,0.1876988559961319,0.9501590728759766,3.6420207023620605
40,2.597675859928131,0.34542667865753174,0.5669447183609009,0.18904206156730652,0.9490986466407776,3.7310023307800293
41,2.5519151985645294,0.34563329815864563,0.5690956115722656,0.18918348848819733,0.9490986466407776,3.7952563762664795
42,2.5360281616449356,0.34902817010879517,0.5736334919929504,0.19070345163345337,0.9480381608009338,3.7529897689819336
43,2.524649500846863,0.3508802652359009,0.5769844055175781,0.1915518045425415,0.9490986466407776,3.6691768169403076
44,2.5200622528791428,0.35184308886528015,0.572575032711029,0.19268293678760529,0.9459173083305359,3.746891736984253
45,2.4777284115552902,0.35124218463897705,0.5756494998931885,0.1914457529783249,0.9459173083305359,3.7240219116210938
46,2.480779394507408,0.3503871262073517,0.579595148563385,0.19197598099708557,0.9469777345657349,3.7753400802612305
47,2.4434133023023605,0.35034629702568054,0.5785329937934875,0.19240014255046844,0.9416754841804504,3.8102996349334717
48,2.444519892334938,0.35231032967567444,0.5831443667411804,0.1934605985879898,0.9459173083305359,3.7292230129241943
49,2.428030863404274,0.35436293482780457,0.5892581939697266,0.19384941458702087,0.9480381608009338,3.746731996536255
50,2.4077111184597015,0.3516652584075928,0.5811760425567627,0.19494521617889404,0.9437963962554932,3.7237608432769775
