Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,275.61020827293396,0.12447472661733627,0.34050217270851135,0.10599151253700256,0.7168610692024231,34.20755410194397
1,196.0346406251192,0.18501247465610504,0.4617740511894226,0.14787910878658295,0.8292682766914368,34.430463790893555
2,177.17384414374828,0.22261999547481537,0.5116912126541138,0.17640508711338043,0.8706256747245789,34.17982268333435
3,165.9803811609745,0.24548083543777466,0.5363035202026367,0.19125132262706757,0.8950158953666687,34.399057388305664
4,155.564195394516,0.26283738017082214,0.5681807398796082,0.20625662803649902,0.9151643514633179,34.24520826339722
5,143.83100436627865,0.2775076627731323,0.593680202960968,0.21781547367572784,0.9268292784690857,34.08989238739014
6,135.9189712703228,0.2823662757873535,0.5977135896682739,0.2244962900876999,0.9321314692497253,36.000078201293945
7,133.00269600749016,0.2844471037387848,0.6055561900138855,0.22826087474822998,0.9331919550895691,35.008798122406006
8,127.09247496724129,0.2906821668148041,0.6087304949760437,0.2328207939863205,0.9310710430145264,34.56638193130493
9,123.34503339231014,0.2938733398914337,0.6128091216087341,0.23525981605052948,0.935312807559967,34.79349398612976
10,117.61786149442196,0.29443854093551636,0.6220271587371826,0.2379109412431717,0.9374337196350098,35.015960454940796
11,116.47871991246939,0.29829084873199463,0.6230906248092651,0.239130437374115,0.9342523813247681,35.64219570159912
12,114.00775843858719,0.3043406307697296,0.6243247985839844,0.24316012859344482,0.9395546317100525,35.34326887130737
13,110.32746990770102,0.3059118986129761,0.6288247108459473,0.24321314692497253,0.9406150579452515,35.42915678024292
14,108.02629657834768,0.30576756596565247,0.6298360824584961,0.24522800743579865,0.9363732933998108,35.422531843185425
15,106.14560180902481,0.30927732586860657,0.6346845626831055,0.24830326437950134,0.9406150579452515,35.55932378768921
16,103.08869301527739,0.3116874694824219,0.6357210278511047,0.24893955886363983,0.9406150579452515,39.59673285484314
17,101.58433214575052,0.31528693437576294,0.6360315084457397,0.25090137124061584,0.9459173083305359,43.48714470863342
18,99.16212191432714,0.31778308749198914,0.635522186756134,0.25291624665260315,0.9469777345657349,43.84405732154846
19,96.26052410155535,0.3183063566684723,0.6340792179107666,0.25286319851875305,0.9384941458702087,42.38854455947876
20,96.61523678153753,0.3207702040672302,0.6393805146217346,0.2542417347431183,0.9416754841804504,41.53607153892517
21,93.514777995646,0.3231143057346344,0.6414740681648254,0.25668078660964966,0.9374337196350098,41.60729193687439
22,91.68419641256332,0.32391420006752014,0.6400562524795532,0.2582714855670929,0.9406150579452515,38.56716275215149
23,89.87130539119244,0.3209526240825653,0.6415120959281921,0.2577412724494934,0.9384941458702087,34.90477919578552
24,88.57713978737593,0.32358798384666443,0.643364667892456,0.25731709599494934,0.9469777345657349,37.35064506530762
25,87.49717894941568,0.3238769471645355,0.645442545413971,0.2575821876525879,0.9490986466407776,38.66678047180176
26,84.76207165792584,0.3236369490623474,0.6520026326179504,0.25933191180229187,0.9437963962554932,37.3120322227478
27,85.04404462873936,0.328426718711853,0.6552897691726685,0.2613467574119568,0.9501590728759766,42.43887495994568
28,82.22967707365751,0.3311710059642792,0.6553841233253479,0.2607104778289795,0.9512194991111755,39.15654969215393
29,80.76122960820794,0.33322837948799133,0.6564177870750427,0.2639448642730713,0.9480381608009338,43.26491332054138
30,79.64193411916494,0.3307819664478302,0.6594354510307312,0.2627783715724945,0.9480381608009338,40.17416596412659
31,79.41147875413299,0.3322034478187561,0.6612398624420166,0.26627784967422485,0.9416754841804504,40.447633028030396
32,76.16453522071242,0.3326103091239929,0.6620688438415527,0.2652704119682312,0.9501590728759766,41.120134353637695
33,75.54373946413398,0.3317711353302002,0.663085401058197,0.2664899230003357,0.9469777345657349,39.80457949638367
34,74.91273071616888,0.3345755636692047,0.664338231086731,0.2672852873802185,0.9395546317100525,39.36622190475464
35,72.83358444646001,0.3353247344493866,0.665116012096405,0.26691412925720215,0.9437963962554932,38.79847812652588
36,72.39402122423053,0.33688029646873474,0.6689237356185913,0.2677624523639679,0.9469777345657349,38.94423532485962
37,69.24816826730967,0.33621641993522644,0.6701228022575378,0.2670731842517853,0.9490986466407776,39.86249494552612
38,70.46410827711225,0.33819764852523804,0.6712230443954468,0.26887592673301697,0.9522799849510193,39.150328159332275
39,68.47583783045411,0.3370259702205658,0.6705790758132935,0.2690349817276001,0.9490986466407776,38.68207359313965
40,67.88966565951705,0.33709916472435,0.6696808934211731,0.269565224647522,0.9501590728759766,39.031282901763916
41,67.3784362450242,0.33827701210975647,0.6745484471321106,0.2709968388080597,0.9512194991111755,38.725754737854004
42,64.4889079965651,0.3415098190307617,0.6702926158905029,0.2710498571395874,0.9544008374214172,38.72038531303406
43,65.19454900920391,0.3394237160682678,0.6685322523117065,0.2690880000591278,0.955461323261261,39.23285889625549
44,63.03439121693373,0.3431316912174225,0.6727225184440613,0.27195122838020325,0.95652174949646,38.69735813140869
45,61.58682672679424,0.3453620970249176,0.6715372204780579,0.2729586362838745,0.95652174949646,39.19892144203186
46,62.05768217891455,0.34407341480255127,0.6685089468955994,0.2723754048347473,0.95652174949646,39.336161613464355
47,60.619224421679974,0.3392334282398224,0.6716076135635376,0.2718451917171478,0.9533404111862183,45.00296759605408
48,59.466122183948755,0.34317559003829956,0.6740304827690125,0.2740720808506012,0.9522799849510193,50.81316947937012
49,59.5513867624104,0.34011736512184143,0.6697073578834534,0.27205726504325867,0.9544008374214172,49.57298135757446
50,58.29901894927025,0.34533825516700745,0.6719357967376709,0.27327674627304077,0.9597030878067017,49.73154592514038
