Epoch,Loss,Recall,NDCG,Training Time
0,88.2792494893074,0.14253824949264526,0.3227807581424713,20.080506324768066
1,61.81668224930763,0.1996087282896042,0.3849230706691742,20.077643632888794
2,54.82227662205696,0.25094977021217346,0.43284356594085693,20.6540744304657
3,50.7373006939888,0.27568933367729187,0.4879645109176636,19.856258153915405
4,47.16914987564087,0.30522555112838745,0.520588755607605,19.924626350402832
5,44.8071853518486,0.30288395285606384,0.515308141708374,19.861798524856567
6,42.88618978857994,0.321931928396225,0.5354264378547668,20.114154815673828
7,41.72729416191578,0.3242533802986145,0.5583743453025818,20.447198629379272
8,40.625063836574554,0.33202457427978516,0.5606293082237244,19.447867393493652
9,39.089179918169975,0.33594566583633423,0.5638203024864197,19.54829978942871
10,38.8282458037138,0.338478684425354,0.5782902836799622,19.484517097473145
11,37.68733388185501,0.3405207097530365,0.5765628814697266,19.365471124649048
12,36.55773252248764,0.34736210107803345,0.5860388875007629,19.333054542541504
13,35.977500304579735,0.3521459400653839,0.5914309024810791,19.165639877319336
14,35.10436561703682,0.35509204864501953,0.597399890422821,19.589967727661133
15,34.43715067207813,0.3554428517818451,0.6035088896751404,19.577728509902954
16,33.99883581697941,0.35419440269470215,0.6025948524475098,19.632234811782837
17,33.021281868219376,0.361788272857666,0.60952228307724,20.25385546684265
18,32.37426771223545,0.36217620968818665,0.612000584602356,22.11100196838379
19,31.529822885990143,0.3646789789199829,0.6158689260482788,21.935638189315796
20,31.052790135145187,0.3668033182621002,0.6161985993385315,21.588862657546997
21,30.592944979667664,0.36839354038238525,0.6152462363243103,21.665003061294556
22,29.97345969080925,0.36851227283477783,0.6179438233375549,22.67438244819641
23,29.5042122900486,0.3742636740207672,0.6202278137207031,21.427204132080078
24,29.067756414413452,0.3751869201660156,0.6205978989601135,11.285271644592285
25,28.49580331146717,0.3762165606021881,0.6220446825027466,10.045843839645386
26,28.54846204817295,0.3771875500679016,0.6223157048225403,9.928180932998657
27,28.453308552503586,0.3785439133644104,0.623960554599762,10.347135543823242
28,27.87210200726986,0.379355788230896,0.626612663269043,10.157567739486694
29,27.19137643277645,0.3786870241165161,0.623140275478363,10.165785551071167
30,26.972180739045143,0.38152655959129333,0.626548171043396,10.378210067749023
31,26.93143329769373,0.3836338222026825,0.6267659068107605,10.496318817138672
32,26.744162917137146,0.3847622275352478,0.6257525682449341,10.502712965011597
33,26.544466882944107,0.3843599259853363,0.6288319826126099,11.365997076034546
34,26.190666280686855,0.3838936686515808,0.6295813322067261,11.926206111907959
35,26.098600059747696,0.38702452182769775,0.6305222511291504,12.750946998596191
36,25.579092428088188,0.38633444905281067,0.6312114596366882,12.733611583709717
37,25.246381752192974,0.38801854848861694,0.6323501467704773,12.901295185089111
38,25.011423900723457,0.3896801173686981,0.6298195123672485,12.92741847038269
39,24.75494597107172,0.38656309247016907,0.629169225692749,13.299890756607056
40,24.823107980191708,0.38867631554603577,0.6327986121177673,12.496419668197632
41,24.559860058128834,0.3892301321029663,0.6329751014709473,11.307744264602661
42,24.27391792088747,0.39393144845962524,0.630863606929779,12.405270099639893
43,24.264570705592632,0.3919612467288971,0.6332165002822876,11.928173065185547
44,23.988027460873127,0.3909296989440918,0.6345503330230713,12.08609914779663
45,23.471600279211998,0.39291825890541077,0.6337516903877258,11.43441104888916
