Epoch,Loss,Recall,NDCG,Precision,Hit Ratio,Training Time
0,6.903787553310394,0.023293735459446907,0.15760555863380432,0.043160129338502884,0.3541887700557709,4.401334285736084
1,6.840326964855194,0.024664975702762604,0.16198298335075378,0.045068927109241486,0.3658536672592163,4.24727463722229
2,6.732372403144836,0.026478905230760574,0.16696172952651978,0.048250265419483185,0.37115588784217834,4.475085020065308
3,6.503508806228638,0.03198135644197464,0.18335920572280884,0.05567338317632675,0.39978790283203125,4.610050678253174
4,6.0065348744392395,0.039709948003292084,0.20166456699371338,0.05922587215900421,0.4432661831378937,5.193756580352783
5,5.294585585594177,0.0509568490087986,0.22529089450836182,0.06150583177804947,0.5174973607063293,5.959254026412964
6,4.768210470676422,0.07621855288743973,0.26495885848999023,0.07168610394001007,0.6129374504089355,5.472950458526611
7,4.520810425281525,0.08541494607925415,0.27794888615608215,0.07804878056049347,0.6383880972862244,5.586907148361206
8,4.300392806529999,0.08946704864501953,0.2804245948791504,0.07868505269289017,0.6479321122169495,5.864522218704224
9,4.15032696723938,0.09262248128652573,0.28482407331466675,0.08054082840681076,0.663838803768158,5.1097400188446045
10,4.006467550992966,0.09558885544538498,0.2916637063026428,0.08266172558069229,0.6680805683135986,4.976347208023071
11,3.892325520515442,0.10085691511631012,0.29753223061561584,0.08425237983465195,0.6808059215545654,4.995333671569824
12,3.7686824798583984,0.10430299490690231,0.308723509311676,0.08743372559547424,0.6935312747955322,5.010514497756958
13,3.6754909455776215,0.11045704782009125,0.3203013241291046,0.09342523664236069,0.7094379663467407,4.646123170852661
14,3.5652811229228973,0.11503476649522781,0.3321169316768646,0.09703075140714645,0.7189819812774658,4.13777494430542
15,3.4954272508621216,0.12271694093942642,0.3395755887031555,0.10132555663585663,0.738070011138916,3.905041456222534
16,3.420125186443329,0.1293158084154129,0.3466081917285919,0.10673382133245468,0.750795304775238,3.9466686248779297
17,3.3701685070991516,0.1345268040895462,0.352283239364624,0.11039236187934875,0.7529162168502808,3.952319860458374
18,3.3011164367198944,0.1402437686920166,0.36754319071769714,0.11723224073648453,0.7656415700912476,3.6249969005584717
19,3.253209888935089,0.14426778256893158,0.38054153323173523,0.12120890617370605,0.772004246711731,3.6592154502868652
20,3.1860476434230804,0.15599848330020905,0.3941499590873718,0.12810181081295013,0.7953340411186218,4.088062286376953
21,3.1716781854629517,0.16417573392391205,0.4073382318019867,0.1341993659734726,0.8016967177391052,4.175506114959717
22,3.0860868990421295,0.1670081615447998,0.41614845395088196,0.13722161948680878,0.8091198205947876,4.345635414123535
23,3.005460649728775,0.17350150644779205,0.42865148186683655,0.1405090093612671,0.8176034092903137,4.366310119628906
24,2.947552502155304,0.1806524395942688,0.4384208619594574,0.14464476704597473,0.8292682766914368,4.368858098983765
25,2.921719968318939,0.1860889494419098,0.45107120275497437,0.14931070804595947,0.8398727178573608,4.4120612144470215
26,2.8831379115581512,0.19051621854305267,0.4572160243988037,0.15281018614768982,0.8441145420074463,4.742582082748413
27,2.8458665013313293,0.1942242830991745,0.46617498993873596,0.1577942669391632,0.8515376448631287,4.523575305938721
28,2.8300408124923706,0.19836390018463135,0.473121702671051,0.16198302805423737,0.8547189831733704,4.212071657180786
29,2.808667004108429,0.2032497227191925,0.4808545708656311,0.1654825061559677,0.8557794094085693,4.1448493003845215
30,2.7797250747680664,0.20611177384853363,0.4853252172470093,0.16808059811592102,0.8557794094085693,4.170842885971069
31,2.75276717543602,0.21235790848731995,0.4932553768157959,0.1723753809928894,0.8642629981040955,4.1239941120147705
32,2.744593858718872,0.2186296135187149,0.5011541843414307,0.17635205388069153,0.8748674392700195,4.086375713348389
33,2.7235966324806213,0.2195933312177658,0.5046276450157166,0.17841993272304535,0.8748674392700195,4.121823787689209
34,2.6951824426651,0.22322793304920197,0.5097556114196777,0.18186640739440918,0.8780487775802612,4.163919925689697
35,2.695302575826645,0.23064179718494415,0.5150942206382751,0.1870095282793045,0.8833510279655457,4.1199846267700195
36,2.670667201280594,0.23524819314479828,0.5226053595542908,0.19003181159496307,0.890774130821228,4.167524337768555
37,2.64570951461792,0.23599721491336823,0.5273564457893372,0.19172854721546173,0.8865323662757874,4.228100061416626
38,2.621634155511856,0.2401840090751648,0.5299158096313477,0.19480381906032562,0.8875927925109863,4.203872442245483
39,2.60809463262558,0.24358153343200684,0.5369572043418884,0.19750794768333435,0.8928950428962708,4.241175413131714
40,2.5849781036376953,0.2487536370754242,0.5422875881195068,0.2010074257850647,0.9024389982223511,4.164417266845703
41,2.5793494880199432,0.2501598596572876,0.5496362447738647,0.2036055028438568,0.9034994840621948,4.21484375
42,2.549548253417015,0.2509879171848297,0.5537111163139343,0.20493106544017792,0.9056203365325928,4.1299521923065186
43,2.515590563416481,0.2540266811847687,0.5579565763473511,0.20715799927711487,0.9056203365325928,4.185802459716797
44,2.529360458254814,0.26036956906318665,0.5612160563468933,0.2106044590473175,0.9119830131530762,4.179006338119507
45,2.48821260035038,0.26304689049720764,0.5671097040176392,0.2124072164297104,0.9194061756134033,4.192209243774414
46,2.4825826436281204,0.2646147906780243,0.5699893832206726,0.21394485235214233,0.9215270280838013,4.208865642547607
47,2.4436741322278976,0.2659735679626465,0.5726478695869446,0.2155885547399521,0.9194061756134033,4.102749347686768
